d,p_los,p_ref_perp,p_tot_perp,p_ref_par,p_tot_par
2.803650422122638819e+00,-5.908890007737001326e+01,-6.617598228269771710e+01,-6.196039949247021639e+01,-6.644651081442805207e+01,-5.643702225718265453e+01
2.819844192856826748e+00,-5.909383411723194968e+01,-6.617732575182499488e+01,-6.226221329926324444e+01,-6.645090611025024430e+01,-5.636471524744531791e+01
2.836131498151715835e+00,-5.909881962247501974e+01,-6.617868435263278570e+01,-6.256227432265953325e+01,-6.645535005800699935e+01,-5.629924122449301649e+01
2.852512878259121365e+00,-5.910385706994554766e+01,-6.618005825049459645e+01,-6.285646662589962830e+01,-6.645984317138831443e+01,-5.624075589923563712e+01
2.868988876551331835e+00,-5.910894693965403235e+01,-6.618144761247413044e+01,-6.313974633277717885e+01,-6.646438596896794593e+01,-5.618942317569846523e+01
2.885560039539131427e+00,-5.911408971476962648e+01,-6.618285260733989617e+01,-6.340611753945852058e+01,-6.646897897423835389e+01,-5.614541597303247045e+01
2.902226916889929509e+00,-5.911928588161391929e+01,-6.618427340557983030e+01,-6.364870795368398149e+01,-6.647362271564549019e+01,-5.610891706834479464e+01
2.918990061445990936e+00,-5.912453592965405846e+01,-6.618571017941587797e+01,-6.385998864875909931e+01,-6.647831772662362937e+01,-5.608011996783958608e+01
2.935850029242776049e+00,-5.912984035149514028e+01,-6.618716310281878634e+01,-6.403217254196634656e+01,-6.648306454563024204e+01,-5.605922981352712497e+01
2.952807379527381926e+00,-5.913519964287189623e+01,-6.618863235152282698e+01,-6.415779574424387022e+01,-6.648786371618072621e+01,-5.604646433249693871e+01
2.969862674777095091e+00,-5.914061430263964070e+01,-6.619011810304061783e+01,-6.423043358050962581e+01,-6.649271578688326656e+01,-5.604205483543384503e+01
2.987016480718048150e+00,-5.914608483276450102e+01,-6.619162053667805878e+01,-6.424544086481785143e+01,-6.649762131147343780e+01,-5.604624727060905087e+01
3.004269366343984338e+00,-5.915161173831285168e+01,-6.619313983354915365e+01,-6.420056084722159540e+01,-6.650258084884902132e+01,-5.605930333893621764e+01
3.021621903935131748e+00,-5.915719552743999543e+01,-6.619467617659103098e+01,-6.409624992049587888e+01,-6.650759496310453756e+01,-5.608150167473459646e+01
3.039074669077185487e+00,-5.916283671137810529e+01,-6.619622975057897918e+01,-6.393562860879703180e+01,-6.651266422356583519e+01,-5.611313909543868306e+01
3.056628240680400843e+00,-5.916853580442331406e+01,-6.619780074214149579e+01,-6.372407273884520151e+01,-6.651778920482469459e+01,-5.615453192143912986e+01
3.074283200998794374e+00,-5.917429332392202213e+01,-6.619938933977533679e+01,-6.346855568584459917e+01,-6.652297048677309022e+01,-5.620601736424994499e+01
3.092040135649459121e+00,-5.918010979025641660e+01,-6.620099573386069380e+01,-6.317690107389922360e+01,-6.652820865463772293e+01,-5.626795497688916470e+01
3.109899633631987736e+00,-5.918598572682907388e+01,-6.620262011667638546e+01,-6.285709344061876891e+01,-6.653350429901412610e+01,-5.634072815418988966e+01
3.127862287348011527e+00,-5.919192166004683742e+01,-6.620426268241502044e+01,-6.251674175903484354e+01,-6.653885801590091376e+01,-5.642474566198139030e+01
3.145928692620847844e+00,-5.919791811930372916e+01,-6.620592362719825985e+01,-6.216272897221541882e+01,-6.654427040673381555e+01,-5.652044316163945581e+01
3.164099448715267382e+00,-5.920397563696305809e+01,-6.620760314909207978e+01,-6.180103341674558948e+01,-6.654974207841955547e+01,-5.662828467893881879e+01
3.182375158357367617e+00,-5.921009474833864772e+01,-6.620930144812209051e+01,-6.143668331139363659e+01,-6.655527364336975893e+01,-5.674876394136296653e+01
3.200756427754569700e+00,-5.921627599167510425e+01,-6.621101872628881324e+01,-6.107379990039520123e+01,-6.656086571953454722e+01,-5.688240547313792206e+01
3.219243866615721483e+00,-5.922251990812726774e+01,-6.621275518758304202e+01,-6.071569057419526416e+01,-6.656651893043613200e+01,-5.702976528814077994e+01
3.237838088171328010e+00,-5.922882704173868973e+01,-6.621451103800120563e+01,-6.036496333670184811e+01,-6.657223390520213968e+01,-5.719143095163474300e+01
3.256539709193885024e+00,-5.923519793941918010e+01,-6.621628648556071539e+01,-6.002364397655786377e+01,-6.657801127859885071e+01,-5.736802068430265678e+01
3.275349350018341710e+00,-5.924163315092143733e+01,-6.621808174031544070e+01,-5.969328529068214806e+01,-6.658385169106429657e+01,-5.756018104456060058e+01
3.294267634562679792e+00,-5.924813322881671240e+01,-6.621989701437098574e+01,-5.937506330133710719e+01,-6.658975578874107271e+01,-5.776858253115630504e+01
3.313295190348602315e+00,-5.925469872846949926e+01,-6.622173252190012249e+01,-5.906985893142180544e+01,-6.659572422350903764e+01,-5.799391217436151180e+01
3.332432648522354324e+00,-5.926133020801125895e+01,-6.622358847915830893e+01,-5.877832560087620095e+01,-6.660175765301781325e+01,-5.823686179821819309e+01
3.351680643875654564e+00,-5.926802822831315609e+01,-6.622546510449890889e+01,-5.850094419216418373e+01,-6.660785674071900075e+01,-5.849811009371436654e+01
3.371039814866752415e+00,-5.927479335295772955e+01,-6.622736261838873872e+01,-5.823806719976111168e+01,-6.661402215589829723e+01,-5.877829588347083245e+01
3.390510803641609616e+00,-5.928162614820973175e+01,-6.622928124342342926e+01,-5.798995389948353107e+01,-6.662025457370729953e+01,-5.907797890523440287e+01
3.410094256055192119e+00,-5.928852718298568192e+01,-6.623122120434277349e+01,-5.775679822149643883e+01,-6.662655467519505237e+01,-5.939758300178013428e+01
3.429790821692901392e+00,-5.929549702882260931e+01,-6.623318272804613116e+01,-5.753875078882302319e+01,-6.663292314733939747e+01,-5.973731468488669094e+01
3.449601153892115413e+00,-5.930253625984565247e+01,-6.623516604360774807e+01,-5.733593634805604466e+01,-6.663936068307806693e+01,-6.009704758608805264e+01
3.469525909763864657e+00,-5.930964545273461397e+01,-6.623717138229213219e+01,-5.714846759941795540e+01,-6.664586798133943546e+01,-6.047616039849720693e+01
3.489565750214624451e+00,-5.931682518668943516e+01,-6.623919897756933040e+01,-5.697645624148559307e+01,-6.665244574707305958e+01,-6.087331298038908756e+01
3.509721339968237874e+00,-5.932407604339464058e+01,-6.624124906513017663e+01,-5.682002188498921669e+01,-6.665909469127986142e+01,-6.128614352059160097e+01
3.529993347587969676e+00,-5.933139860698265267e+01,-6.624332188290159706e+01,-5.667929935870421332e+01,-6.666581553104209945e+01,-6.171087173713706875e+01
3.550382445498674322e+00,-5.933879346399604060e+01,-6.624541767106175882e+01,-5.655444482523051875e+01,-6.667260898955289861e+01,-6.214180425342479452e+01
3.570889310009109252e+00,-5.934626120334864652e+01,-6.624753667205521879e+01,-5.644564104140020078e+01,-6.667947579614555309e+01,-6.257076749497682044e+01
3.591514621334360502e+00,-5.935380241628558196e+01,-6.624967913060807234e+01,-5.635310203326964995e+01,-6.668641668632241704e+01,-6.298655276636166889e+01
3.612259063618409094e+00,-5.936141769634217269e+01,-6.625184529374301690e+01,-5.627707740568033756e+01,-6.669343240178349674e+01,-6.337455671386556588e+01
3.633123324956826217e+00,-5.936910763930168144e+01,-6.625403541079430170e+01,-5.621785646814919346e+01,-6.670052369045467344e+01,-6.371692590032240133e+01
3.654108097419591861e+00,-5.937687284315195768e+01,-6.625624973342270607e+01,-5.617577232984644553e+01,-6.670769130651551393e+01,-6.399360057167623950e+01
3.675214077074057339e+00,-5.938471390804090078e+01,-6.625848851563040398e+01,-5.615120609441667909e+01,-6.671493601042668331e+01,-6.418455863451004006e+01
3.696441964008028602e+00,-5.939263143623080765e+01,-6.626075201377574331e+01,-5.614459126842403691e+01,-6.672225856895704510e+01,-6.427313486374293916e+01
3.717792462352988547e+00,-5.940062603205152669e+01,-6.626304048658803936e+01,-5.615641848333277153e+01,-6.672965975521026394e+01,-6.424958238300605728e+01
3.739266280307459667e+00,-5.940869830185243217e+01,-6.626535419518208414e+01,-5.618724061808607217e+01,-6.673714034865099620e+01,-6.411350182381579543e+01
3.760864130160485708e+00,-5.941684885395329729e+01,-6.626769340307288303e+01,-5.623767839497537580e+01,-6.674470113513068270e+01,-6.387399579651606984e+01
3.782586728315266544e+00,-5.942507829859388835e+01,-6.627005837618992246e+01,-5.630842650214746925e+01,-6.675234290691282979e+01,-6.354747153698539108e+01
3.804434795312915174e+00,-5.943338724788244321e+01,-6.627244938289169340e+01,-5.640026026678314253e+01,-6.676006646269790679e+01,-6.315414034866534365e+01
3.826409055856360375e+00,-5.944177631574292064e+01,-6.627486669397981700e+01,-5.651404285610975364e+01,-6.676787260764770338e+01,-6.271461084205397185e+01
3.848510238834389696e+00,-5.945024611786108437e+01,-6.627731058271332643e+01,-5.665073290721927890e+01,-6.677576215340918964e+01,-6.224749656696513966e+01
3.870739077345816348e+00,-5.945879727162935779e+01,-6.627978132482255091e+01,-5.681139236255553016e+01,-6.678373591813796395e+01,-6.176823893801346799e+01
3.893096308723809074e+00,-5.946743039609047798e+01,-6.628227919852315608e+01,-5.699719408632159912e+01,-6.679179472652108984e+01,-6.128887648734082205e+01
3.915582674560337928e+00,-5.947614611188001277e+01,-6.628480448452981477e+01,-5.720942851040470600e+01,-6.679993940979944966e+01,-6.081836369615218274e+01
3.938198920730779484e+00,-5.948494504116747805e+01,-6.628735746606994894e+01,-5.744950802991938588e+01,-6.680817080578954403e+01,-6.036311599247214588e+01
3.960945797418657932e+00,-5.949382780759649592e+01,-6.628993842889715893e+01,-5.771896701349866277e+01,-6.681648975890476549e+01,-5.992758325249116069e+01
3.983824059140523843e+00,-5.950279503622353872e+01,-6.629254766130458165e+01,-5.801945390896328547e+01,-6.682489712017606109e+01,-5.951475735124228095e+01
4.006834464770988369e+00,-5.951184735345555765e+01,-6.629518545413814934e+01,-5.835270968015584714e+01,-6.683339374727205495e+01,-5.912658309778571208e+01
4.029977777567888886e+00,-5.952098538698631813e+01,-6.629785210080954982e+01,-5.872052316863325672e+01,-6.684198050451857398e+01,-5.876427407253928692e+01
4.053254765197607412e+00,-5.953020976573163381e+01,-6.630054789730915843e+01,-5.912464807400627365e+01,-6.685065826291753410e+01,-5.842854769451329133e+01
4.076666199760541787e+00,-5.953952111976322215e+01,-6.630327314221867141e+01,-5.956665674649057962e+01,-6.685942790016522963e+01,-5.811979668209293948e+01
4.100212857816702972e+00,-5.954892008024153682e+01,-6.630602813672368256e+01,-6.004769090743472049e+01,-6.686829030066999735e+01,-5.783821258894068507e+01
4.123895520411487325e+00,-5.955840727934716483e+01,-6.630881318462590457e+01,-6.056804620167699227e+01,-6.687724635556922692e+01,-5.758387422492837260e+01
4.147714973101573221e+00,-5.956798335021118618e+01,-6.631162859235539031e+01,-6.112649393417210320e+01,-6.688629696274573178e+01,-5.735681083367590816e+01
4.171672005980983755e+00,-5.957764892684427593e+01,-6.631447466898239895e+01,-6.171920126907215831e+01,-6.689544302684335264e+01,-5.715704738642281058e+01
4.195767413707294224e+00,-5.958740464406454151e+01,-6.631735172622906305e+01,-6.233807731784813200e+01,-6.690468545928206368e+01,-5.698463737598606826e+01
4.220001995527987049e+00,-5.959725113742419467e+01,-6.632026007848091353e+01,-6.296840511389098793e+01,-6.691402517827218333e+01,-5.683968700913885641e+01
4.244376555306969223e+00,-5.960718904313505817e+01,-6.632320004279812053e+01,-6.358586628972027910e+01,-6.692346310882795990e+01,-5.672237360839049813e+01
4.268891901551230106e+00,-5.961721899799279356e+01,-6.632617193892647833e+01,-6.415379579310440761e+01,-6.693300018278050345e+01,-5.663296025026169644e+01
4.293548847437662630e+00,-5.962734163930004172e+01,-6.632917608930819142e+01,-6.462292231889512095e+01,-6.694263733878977973e+01,-5.657180810570778817e+01
4.318348210840039059e+00,-5.963755760478829160e+01,-6.633221281909237632e+01,-6.493726811059097770e+01,-6.695237552235607836e+01,-5.653938754459247917e+01
4.343290814356132401e+00,-5.964786753253860496e+01,-6.633528245614530761e+01,-6.504856819989880989e+01,-6.696221568583061412e+01,-5.653628876904171818e+01
4.368377485335012800e+00,-5.965827206090121138e+01,-6.633838533106036550e+01,-6.493470094436639783e+01,-6.697215878842530401e+01,-5.656323250855169249e+01
4.393609055904480698e+00,-5.966877182841386684e+01,-6.634152177716778453e+01,-6.460994272972996555e+01,-6.698220579622184800e+01,-5.662108110559969276e+01
4.418986362998673201e+00,-5.967936747371915374e+01,-6.634469213054399006e+01,-6.411845854782234255e+01,-6.699235768217990028e+01,-5.671085010518914515e+01
4.444510248385827644e+00,-5.969005963548053728e+01,-6.634789673002076427e+01,-6.351660603170783759e+01,-6.700261542614462940e+01,-5.683372018660185176e+01
4.470181558696197044e+00,-5.970084895229738464e+01,-6.635113591719398585e+01,-6.285677055715691353e+01,-6.701298001485314160e+01,-5.699104887081031734e+01
4.496001145450139624e+00,-5.971173606261879030e+01,-6.635441003643212809e+01,-6.217945911491273137e+01,-6.702345244194037832e+01,-5.718438079316175759e+01
4.521969865086357565e+00,-5.972272160465639956e+01,-6.635771943488447278e+01,-6.151243402784650272e+01,-6.703403370794396210e+01,-5.741545426853476641e+01
4.548088578990308939e+00,-5.973380621629598863e+01,-6.636106446248878399e+01,-6.087313315003596870e+01,-6.704472482030824665e+01,-5.768620009327236176e+01
4.574358153522781301e+00,-5.974499053500811385e+01,-6.636444547197891097e+01,-6.027171291598865110e+01,-6.705552679338748590e+01,-5.799872551095330664e+01
4.600779460048624259e+00,-5.975627519775758856e+01,-6.636786281889185091e+01,-5.971359509543731292e+01,-6.706644064844817876e+01,-5.835527113967646073e+01
4.627353374965657018e+00,-5.976766084091196518e+01,-6.637131686157444221e+01,-5.920129007855653214e+01,-6.707746741367034815e+01,-5.875811992391736283e+01
4.654080779733735795e+00,-5.977914810014900127e+01,-6.637480796118987314e+01,-5.873560498530756746e+01,-6.708860812414816621e+01,-5.920942233808004573e+01
4.680962560903991765e+00,-5.979073761036302415e+01,-6.637833648172346557e+01,-5.831641118789487166e+01,-6.709986382188941434e+01,-5.971087712752230914e+01
4.707999610148243974e+00,-5.980243000557037902e+01,-6.638190278998847305e+01,-5.794312029799716157e+01,-6.711123555581411892e+01,-6.026316599073429359e+01
4.735192824288565916e+00,-5.981422591881388939e+01,-6.638550725563111143e+01,-5.761497510556008450e+01,-6.712272438175236289e+01,-6.086497727074481645e+01
4.762543105327044834e+00,-5.982612598206628718e+01,-6.638915025113537638e+01,-5.733122590420654774e+01,-6.713433136244091770e+01,-6.151136770922153119e+01
4.790051360475690245e+00,-5.983813082613279732e+01,-6.639283215182740605e+01,-5.709123710707377342e+01,-6.714605756751912224e+01,-6.219113356801859283e+01
4.817718502186531637e+00,-5.985024108055269920e+01,-6.639655333587928965e+01,-5.689455230645983619e+01,-6.715790407352365321e+01,-6.288292383560093413e+01
4.845545448181888482e+00,-5.986245737350011353e+01,-6.640031418431262011e+01,-5.674093534565209040e+01,-6.716987196388240022e+01,-6.355039523651353051e+01
4.873533121484801889e+00,-5.987478033168380165e+01,-6.640411508100140736e+01,-5.663039841247658757e+01,-6.718196232890737463e+01,-6.413845468874066569e+01
4.901682450449661665e+00,-5.988721058024613342e+01,-6.640795641267460780e+01,-5.656322414520015229e+01,-6.719417626578650982e+01,-6.457580683164560753e+01
4.929994368792990578e+00,-5.989974874266130911e+01,-6.641183856891817072e+01,-5.653998629558345357e+01,-6.720651487857460893e+01,-6.479068353558587035e+01
4.958469815624421351e+00,-5.991239544063265043e+01,-6.641576194217660145e+01,-5.656157200587215783e+01,-6.721897927818315566e+01,-6.473906103111598043e+01
4.987109735477846861e+00,-5.992515129398923790e+01,-6.641972692775391351e+01,-5.662920782711070444e+01,-6.723157058236924399e+01,-6.442758747098757510e+01
5.015915078342746192e+00,-5.993801692058169550e+01,-6.642373392381416863e+01,-5.674449095162128032e+01,-6.724428991572331427e+01,-6.391012424548954840e+01
5.044886799695704305e+00,-5.995099293617730041e+01,-6.642778333138159041e+01,-5.690942650192576480e+01,-6.725713840965607915e+01,-6.326135888637058002e+01
5.074025860532096033e+00,-5.996407995435441762e+01,-6.643187555433979696e+01,-5.712647080610309303e+01,-6.727011720238414227e+01,-6.255052833446796257e+01
5.103333227397964578e+00,-5.997727858639622411e+01,-6.643601099943086297e+01,-5.739857890725510714e+01,-6.728322743891493474e+01,-6.182915943722599650e+01
5.132809872422090081e+00,-5.999058944118381476e+01,-6.644019007625362860e+01,-5.772925120266726395e+01,-6.729647027103021628e+01,-6.113060961241833979e+01
5.162456773348221617e+00,-6.000401312508867591e+01,-6.644441319726139739e+01,-5.812256732462237352e+01,-6.730984685726886596e+01,-6.047441387236468557e+01
5.192274913567524131e+00,-6.001755024186466159e+01,-6.644868077775915083e+01,-5.858318161582909056e+01,-6.732335836290837960e+01,-5.987100954925232799e+01
5.222265282151183463e+00,-6.003120139253931598e+01,-6.645299323590013785e+01,-5.911622659438747718e+01,-6.733700595994551463e+01,-5.932533544596697794e+01
5.252428873883221883e+00,-6.004496717530479799e+01,-6.645735099268182466e+01,-5.972701388029491909e+01,-6.735079082707568432e+01,-5.883921275163377373e+01
5.282766689293497464e+00,-6.005884818540823744e+01,-6.646175447194121944e+01,-6.042030642292569809e+01,-6.736471414967144256e+01,-5.841281558153170295e+01
