step,power_db,theta_deg,phi_deg
1.871000000000000000e+03,-8.998196804107661251e+01,1.170941848754882812e+02,-1.323300170898437500e+01
1.872000000000000000e+03,-8.997916765607337197e+01,1.170945816040039062e+02,-1.323345375061035156e+01
1.873000000000000000e+03,-8.997637099381941539e+01,1.170949783325195312e+02,-1.323390102386474609e+01
1.874000000000000000e+03,-8.997357469361520543e+01,1.170953598022460938e+02,-1.323434352874755859e+01
1.875000000000000000e+03,-8.997078067164231641e+01,1.170957489013671875e+02,-1.323478126525878906e+01
1.876000000000000000e+03,-8.996798605292703144e+01,1.170961303710937500e+02,-1.323521327972412109e+01
1.877000000000000000e+03,-8.996519323134987189e+01,1.170964965820312500e+02,-1.323564052581787109e+01
1.878000000000000000e+03,-8.996240268260854123e+01,1.170968627929687500e+02,-1.323606300354003906e+01
1.879000000000000000e+03,-8.995961201497362936e+01,1.170972366333007812e+02,-1.323648071289062500e+01
1.880000000000000000e+03,-8.995682409418827774e+01,1.170976028442382812e+02,-1.323689365386962891e+01
1.881000000000000000e+03,-8.995403653067641869e+01,1.170979614257812500e+02,-1.323730182647705078e+01
1.882000000000000000e+03,-8.995124837133499796e+01,1.170983123779296875e+02,-1.323770523071289062e+01
1.883000000000000000e+03,-8.994846533616731676e+01,1.170986709594726562e+02,-1.323810386657714844e+01
1.884000000000000000e+03,-8.994568075007956054e+01,1.170990142822265625e+02,-1.323849773406982422e+01
1.885000000000000000e+03,-8.994289794825380113e+01,1.170993499755859375e+02,-1.323888683319091797e+01
1.886000000000000000e+03,-8.994011740396601340e+01,1.170996932983398438e+02,-1.323927211761474609e+01
1.887000000000000000e+03,-8.993733768825231323e+01,1.171000213623046875e+02,-1.323965167999267578e+01
1.888000000000000000e+03,-8.993455785075552456e+01,1.171003494262695312e+02,-1.324002742767333984e+01
1.889000000000000000e+03,-8.993177979144243750e+01,1.171006774902343750e+02,-1.324039840698242188e+01
1.890000000000000000e+03,-8.992900350803961373e+01,1.171010055541992188e+02,-1.324076461791992188e+01
1.891000000000000000e+03,-8.992622994636336387e+01,1.171013183593750000e+02,-1.324112701416015625e+01
1.892000000000000000e+03,-8.992345578615254453e+01,1.171016311645507812e+02,-1.324148464202880859e+01
1.893000000000000000e+03,-8.992068387030971621e+01,1.171019439697265625e+02,-1.324183845520019531e+01
1.894000000000000000e+03,-8.991791088371920182e+01,1.171022644042968750e+02,-1.324218654632568359e+01
1.895000000000000000e+03,-8.991514013939514882e+01,1.171025619506835938e+02,-1.324253082275390625e+01
1.896000000000000000e+03,-8.991237305177450878e+01,1.171028594970703125e+02,-1.324287033081054688e+01
1.897000000000000000e+03,-8.990960630937323117e+01,1.171031646728515625e+02,-1.324320602416992188e+01
1.898000000000000000e+03,-8.990683896879204440e+01,1.171034622192382812e+02,-1.324353694915771484e+01
1.899000000000000000e+03,-8.990407433370879176e+01,1.171037521362304688e+02,-1.324386405944824219e+01
1.900000000000000000e+03,-8.990130957209727569e+01,1.171040344238281250e+02,-1.324418640136718750e+01
1.901000000000000000e+03,-8.989854845356376245e+01,1.171043243408203125e+02,-1.324450588226318359e+01
1.902000000000000000e+03,-8.989578767715926233e+01,1.171046142578125000e+02,-1.324482154846191406e+01
1.903000000000000000e+03,-8.989302583204943176e+01,1.171048812866210938e+02,-1.324513244628906250e+01
1.904000000000000000e+03,-8.989026762272064275e+01,1.171051559448242188e+02,-1.324543857574462891e+01
1.905000000000000000e+03,-8.988751022435154425e+01,1.171054306030273438e+02,-1.324574089050292969e+01
1.906000000000000000e+03,-8.988475410604651472e+01,1.171057052612304688e+02,-1.324603939056396484e+01
1.907000000000000000e+03,-8.988199879724041352e+01,1.171059646606445312e+02,-1.324633407592773438e+01
1.908000000000000000e+03,-8.987924523538569588e+01,1.171062240600585938e+02,-1.324662399291992188e+01
1.909000000000000000e+03,-8.987649154368938298e+01,1.171064834594726562e+02,-1.324691104888916016e+01
1.910000000000000000e+03,-8.987374193863482219e+01,1.171067428588867188e+02,-1.324719429016113281e+01
1.911000000000000000e+03,-8.987098986084430408e+01,1.171069869995117188e+02,-1.324747276306152344e+01
1.912000000000000000e+03,-8.986824139693234770e+01,1.171072311401367188e+02,-1.324774837493896484e+01
1.913000000000000000e+03,-8.986549467130556934e+01,1.171074829101562500e+02,-1.324801921844482422e+01
1.914000000000000000e+03,-8.986275014893072921e+01,1.171077270507812500e+02,-1.324828624725341797e+01
1.915000000000000000e+03,-8.986000409177691495e+01,1.171079711914062500e+02,-1.324855041503906250e+01
1.916000000000000000e+03,-8.985725790357066955e+01,1.171082077026367188e+02,-1.324880981445312500e+01
1.917000000000000000e+03,-8.985451718100696894e+01,1.171084365844726562e+02,-1.324906635284423828e+01
1.918000000000000000e+03,-8.985177539104134325e+01,1.171086654663085938e+02,-1.324931907653808594e+01
1.919000000000000000e+03,-8.984903486524058280e+01,1.171089019775390625e+02,-1.324956703186035156e+01
1.920000000000000000e+03,-8.984629467150898563e+01,1.171091308593750000e+02,-1.324981212615966797e+01
1.921000000000000000e+03,-8.984355853114163892e+01,1.171093521118164062e+02,-1.325005435943603516e+01
1.922000000000000000e+03,-8.984082085983106936e+01,1.171095733642578125e+02,-1.325029182434082031e+01
1.923000000000000000e+03,-8.983808630674084839e+01,1.171097869873046875e+02,-1.325052642822265625e+01
1.924000000000000000e+03,-8.983535161748436337e+01,1.171100082397460938e+02,-1.325075626373291016e+01
1.925000000000000000e+03,-8.983261957700696598e+01,1.171102294921875000e+02,-1.325098419189453125e+01
1.926000000000000000e+03,-8.982988647225346313e+01,1.171104278564453125e+02,-1.325120735168457031e+01
1.927000000000000000e+03,-8.982715786652400425e+01,1.171106338500976562e+02,-1.325142765045166016e+01
1.928000000000000000e+03,-8.982442726957779655e+01,1.171108398437500000e+02,-1.325164413452148438e+01
1.929000000000000000e+03,-8.982169838839709541e+01,1.171110458374023438e+02,-1.325185775756835938e+01
1.930000000000000000e+03,-8.981897353322075617e+01,1.171112518310546875e+02,-1.325206851959228516e+01
1.931000000000000000e+03,-8.981624715128249647e+01,1.171114578247070312e+02,-1.325227451324462891e+01
1.932000000000000000e+03,-8.981352247981848791e+01,1.171116485595703125e+02,-1.325247764587402344e+01
1.933000000000000000e+03,-8.981080090151181139e+01,1.171118392944335938e+02,-1.325267791748046875e+01
1.934000000000000000e+03,-8.980807825973775493e+01,1.171120300292968750e+02,-1.325287532806396484e+01
1.935000000000000000e+03,-8.980535870684333588e+01,1.171122207641601562e+02,-1.325306892395019531e+01
1.936000000000000000e+03,-8.980263947363937405e+01,1.171124114990234375e+02,-1.325325870513916016e+01
1.937000000000000000e+03,-8.979992148149980835e+01,1.171126022338867188e+02,-1.325344562530517578e+01
1.938000000000000000e+03,-8.979720334866094333e+01,1.171127777099609375e+02,-1.325363063812255859e+01
1.939000000000000000e+03,-8.979448921535839645e+01,1.171129608154296875e+02,-1.325381183624267578e+01
1.940000000000000000e+03,-8.979177447924220701e+01,1.171131362915039062e+02,-1.325398921966552734e+01
1.941000000000000000e+03,-8.978906281693701885e+01,1.171133117675781250e+02,-1.325416374206542969e+01
1.942000000000000000e+03,-8.978635192865597503e+01,1.171134872436523438e+02,-1.325433540344238281e+01
1.943000000000000000e+03,-8.978363906161709451e+01,1.171136703491210938e+02,-1.325450420379638672e+01
1.944000000000000000e+03,-8.978093155570414297e+01,1.171138305664062500e+02,-1.325466918945312500e+01
1.945000000000000000e+03,-8.977822207139196564e+01,1.171139984130859375e+02,-1.325483131408691406e+01
1.946000000000000000e+03,-8.977551473429787166e+01,1.171141586303710938e+02,-1.325499153137207031e+01
1.947000000000000000e+03,-8.977280954146112890e+01,1.171143264770507812e+02,-1.325514793395996094e+01
1.948000000000000000e+03,-8.977010557531886548e+01,1.171144866943359375e+02,-1.325530147552490234e+01
1.949000000000000000e+03,-8.976740329164876186e+01,1.171146545410156250e+02,-1.325545215606689453e+01
1.950000000000000000e+03,-8.976469994794598506e+01,1.171148147583007812e+02,-1.325559997558593750e+01
1.951000000000000000e+03,-8.976199919884363965e+01,1.171149673461914062e+02,-1.325574493408203125e+01
1.952000000000000000e+03,-8.975930012821365267e+01,1.171151199340820312e+02,-1.325588703155517578e+01
1.953000000000000000e+03,-8.975660182220215688e+01,1.171152648925781250e+02,-1.325602626800537109e+01
1.954000000000000000e+03,-8.975390610283155013e+01,1.171154174804687500e+02,-1.325616264343261719e+01
1.955000000000000000e+03,-8.975120932377629401e+01,1.171155700683593750e+02,-1.325629711151123047e+01
1.956000000000000000e+03,-8.974851376322772012e+01,1.171157150268554688e+02,-1.325642776489257812e+01
1.957000000000000000e+03,-8.974582032946449317e+01,1.171158676147460938e+02,-1.325655555725097656e+01
1.958000000000000000e+03,-8.974312947404067131e+01,1.171160049438476562e+02,-1.325668144226074219e+01
1.959000000000000000e+03,-8.974043892224507601e+01,1.171161422729492188e+02,-1.325680351257324219e+01
1.960000000000000000e+03,-8.973774912845526330e+01,1.171162796020507812e+02,-1.325692462921142578e+01
1.961000000000000000e+03,-8.973506236043920126e+01,1.171164169311523438e+02,-1.325704193115234375e+01
1.962000000000000000e+03,-8.973237362678059981e+01,1.171165542602539062e+02,-1.325715732574462891e+01
1.963000000000000000e+03,-8.972968791590096771e+01,1.171166839599609375e+02,-1.325726985931396484e+01
1.964000000000000000e+03,-8.972700386485942659e+01,1.171168212890625000e+02,-1.325738048553466797e+01
1.965000000000000000e+03,-8.972431920906402070e+01,1.171169586181640625e+02,-1.325748825073242188e+01
1.966000000000000000e+03,-8.972163711626079419e+01,1.171170806884765625e+02,-1.325759315490722656e+01
1.967000000000000000e+03,-8.971895577492843188e+01,1.171172027587890625e+02,-1.325769519805908203e+01
1.968000000000000000e+03,-8.971627834639451748e+01,1.171173324584960938e+02,-1.325779533386230469e+01
1.969000000000000000e+03,-8.971359850494535237e+01,1.171174545288085938e+02,-1.325789260864257812e+01
1.970000000000000000e+03,-8.971092121831819099e+01,1.171175765991210938e+02,-1.325798702239990234e+01
1.971000000000000000e+03,-8.970824377779010206e+01,1.171176986694335938e+02,-1.325807952880859375e+01
1.972000000000000000e+03,-8.970557069024921759e+01,1.171178207397460938e+02,-1.325816917419433594e+01
1.973000000000000000e+03,-8.970289654529439360e+01,1.171179428100585938e+02,-1.325825595855712891e+01
1.974000000000000000e+03,-8.970022359591219185e+01,1.171180648803710938e+02,-1.325834178924560547e+01
1.975000000000000000e+03,-8.969755274036438664e+01,1.171181793212890625e+02,-1.325842475891113281e+01
1.976000000000000000e+03,-8.969488307689759665e+01,1.171182861328125000e+02,-1.325850486755371094e+01
1.977000000000000000e+03,-8.969221370597256282e+01,1.171183929443359375e+02,-1.325858211517333984e+01
1.978000000000000000e+03,-8.968954687255533997e+01,1.171185073852539062e+02,-1.325865840911865234e+01
1.979000000000000000e+03,-8.968688032985940595e+01,1.171186141967773438e+02,-1.325873184204101562e+01
1.980000000000000000e+03,-8.968421542340050223e+01,1.171187210083007812e+02,-1.325880241394042969e+01
1.981000000000000000e+03,-8.968155080694995718e+01,1.171188354492187500e+02,-1.325887203216552734e+01
1.982000000000000000e+03,-8.967888916777189934e+01,1.171189422607421875e+02,-1.325893878936767578e+01
1.983000000000000000e+03,-8.967622736872016276e+01,1.171190490722656250e+02,-1.325900363922119141e+01
1.984000000000000000e+03,-8.967356854184389192e+01,1.171191635131835938e+02,-1.325906562805175781e+01
1.985000000000000000e+03,-8.967091000081975949e+01,1.171192550659179688e+02,-1.325912666320800781e+01
1.986000000000000000e+03,-8.966825085271096896e+01,1.171193542480468750e+02,-1.325918388366699219e+01
1.987000000000000000e+03,-8.966559556393281127e+01,1.171194458007812500e+02,-1.325924015045166016e+01
1.988000000000000000e+03,-8.966293966682415828e+01,1.171195449829101562e+02,-1.325929450988769531e+01
1.989000000000000000e+03,-8.966028583880317626e+01,1.171196365356445312e+02,-1.325934600830078125e+01
1.990000000000000000e+03,-8.965763318584423303e+01,1.171197357177734375e+02,-1.325939559936523438e+01
1.991000000000000000e+03,-8.965498037076199012e+01,1.171198272705078125e+02,-1.325944423675537109e+01
1.992000000000000000e+03,-8.965232962018734497e+01,1.171199264526367188e+02,-1.325948905944824219e+01
1.993000000000000000e+03,-8.964968137612797250e+01,1.171200180053710938e+02,-1.325953292846679688e+01
1.994000000000000000e+03,-8.964703341235232870e+01,1.171201171875000000e+02,-1.325957489013671875e+01
1.995000000000000000e+03,-8.964438617358752026e+01,1.171202087402343750e+02,-1.325961399078369141e+01
1.996000000000000000e+03,-8.964174010347691990e+01,1.171203079223632812e+02,-1.325965118408203125e+01
1.997000000000000000e+03,-8.963909697572789526e+01,1.171203918457031250e+02,-1.325968742370605469e+01
1.998000000000000000e+03,-8.963645501216976186e+01,1.171204681396484375e+02,-1.325972080230712891e+01
1.999000000000000000e+03,-8.963381110942768260e+01,1.171205520629882812e+02,-1.325975322723388672e+01
2.000000000000000000e+03,-8.963117102979424544e+01,1.171206359863281250e+02,-1.325978279113769531e+01
2.001000000000000000e+03,-8.962853122618130897e+01,1.171207199096679688e+02,-1.325981044769287109e+01
2.002000000000000000e+03,-8.962589391090102708e+01,1.171207962036132812e+02,-1.325983715057373047e+01
2.003000000000000000e+03,-8.962325686989686346e+01,1.171208801269531250e+02,-1.325986194610595703e+01
2.004000000000000000e+03,-8.962062142913538310e+01,1.171209640502929688e+02,-1.325988483428955078e+01
2.005000000000000000e+03,-8.961798670354838237e+01,1.171210479736328125e+02,-1.325990581512451172e+01
2.006000000000000000e+03,-8.961535225150846884e+01,1.171211242675781250e+02,-1.325992488861083984e+01
2.007000000000000000e+03,-8.961272116068521143e+01,1.171212081909179688e+02,-1.325994110107421875e+01
2.008000000000000000e+03,-8.961008989984756568e+01,1.171212921142578125e+02,-1.325995731353759766e+01
2.009000000000000000e+03,-8.960746023224717760e+01,1.171213760375976562e+02,-1.325997066497802734e+01
2.010000000000000000e+03,-8.960483127549971982e+01,1.171214447021484375e+02,-1.325998210906982422e+01
2.011000000000000000e+03,-8.960220390920135003e+01,1.171215057373046875e+02,-1.325999259948730469e+01
2.012000000000000000e+03,-8.959957901082061937e+01,1.171215744018554688e+02,-1.326000118255615234e+01
2.013000000000000000e+03,-8.959695306140213233e+01,1.171216430664062500e+02,-1.326000785827636719e+01
2.014000000000000000e+03,-8.959433001629147952e+01,1.171217117309570312e+02,-1.326001358032226562e+01
2.015000000000000000e+03,-8.959170767668777557e+01,1.171217803955078125e+02,-1.326001644134521484e+01
2.016000000000000000e+03,-8.958908560363457241e+01,1.171218490600585938e+02,-1.326001834869384766e+01
2.017000000000000000e+03,-8.958646598945551887e+01,1.171219177246093750e+02,-1.326001834869384766e+01
2.018000000000000000e+03,-8.958384839255116106e+01,1.171219863891601562e+02,-1.326001739501953125e+01
2.019000000000000000e+03,-8.958123062101579137e+01,1.171220550537109375e+02,-1.326001453399658203e+01
2.020000000000000000e+03,-8.957861355127189995e+01,1.171221237182617188e+02,-1.326001071929931641e+01
2.021000000000000000e+03,-8.957599849494626199e+01,1.171221923828125000e+02,-1.326000499725341797e+01
2.022000000000000000e+03,-8.957338413819664424e+01,1.171222610473632812e+02,-1.325999736785888672e+01
2.023000000000000000e+03,-8.957077266465236676e+01,1.171223297119140625e+02,-1.325998783111572266e+01
2.024000000000000000e+03,-8.956816014132064652e+01,1.171223983764648438e+02,-1.325997734069824219e+01
2.025000000000000000e+03,-8.956555006115075912e+01,1.171224670410156250e+02,-1.325996589660644531e+01
2.026000000000000000e+03,-8.956294024067264559e+01,1.171225204467773438e+02,-1.325995159149169922e+01
2.027000000000000000e+03,-8.956033416628302746e+01,1.171225738525390625e+02,-1.325993633270263672e+01
2.028000000000000000e+03,-8.955772529999404696e+01,1.171226272583007812e+02,-1.325992012023925781e+01
2.029000000000000000e+03,-8.955512061125159562e+01,1.171226806640625000e+02,-1.325990200042724609e+01
2.030000000000000000e+03,-8.955251661382561679e+01,1.171227416992187500e+02,-1.325988292694091797e+01
2.031000000000000000e+03,-8.954991417680159316e+01,1.171227951049804688e+02,-1.325986194610595703e+01
2.032000000000000000e+03,-8.954731199500251648e+01,1.171228485107421875e+02,-1.325984001159667969e+01
2.033000000000000000e+03,-8.954470963472772382e+01,1.171229019165039062e+02,-1.325981616973876953e+01
