distance,path_loss,shadowing,fast_fading,total
715.3576788394198,-6.0439334194659295,3.3944411297908528,-10.050954803897577,-12.700447093572654
720.3601800900451,-6.07719349473353,3.5179561821661034,1.7234287768526526,-0.835808535714774
725.3626813406704,-6.110362846846375,3.640808023348213,7.609668227640363,5.140113404142201
730.3651825912957,-6.143441969387608,3.7635847336354056,2.3356651663738894,-0.04419206937831266
735.367683841921,-6.176431351923244,3.8851507868052213,-3.577659662350377,-5.8689402274684
740.3701850925463,-6.209331480045677,4.00559558478987,-7.596219188239198,-9.799955083495004
745.3726863431716,-6.242142835416532,4.125090227829812,2.408109502897074,0.29105689531035406
750.3751875937969,-6.274865895808998,4.2435186809535095,-16.61258134085338,-18.643928555708868
755.3776888444223,-6.307501135149566,4.360888476575172,4.055605264207754,2.108992605633361
760.3801900950476,-6.340049023559207,4.477215279866008,-23.050569319291533,-24.91340306298473
765.3826913456729,-6.372510027394015,4.591885252356216,-4.138754204440809,-5.919378979478608
770.3851925962982,-6.404884609285293,4.705056784656902,2.0967017162617774,0.39687389163338604
775.3876938469235,-6.437173228179122,4.816811035372297,-5.695240306344685,-7.3156024991515105
780.3901950975488,-6.469376339375388,4.927038841633472,-5.788100005645434,-7.33043750338735
785.3926963481741,-6.501494394566318,5.03477826671379,-6.829838431560087,-8.296554559412616
790.3951975987994,-6.533527841874477,5.141003909012661,1.1489603740789511,-0.24356355878286484
795.3976988494247,-6.5654771258903,5.245282368074098,-6.9743140186513335,-8.294508776467536
800.4002001000501,-6.597342687709102,5.347307009394817,-1.0815606764813566,-2.331596354795642
805.4027013506754,-6.629124964967632,5.447212150542495,-7.361091156809561,-8.543003971234697
810.4052026013007,-6.660824391880116,5.544540479491758,-6.943136579327406,-8.059420491715763
815.407703851926,-6.692441399273877,5.639939860393027,4.695174360740487,3.6426728218596374
820.4102051025513,-6.723976414624441,5.731767776740472,2.290093236425731,1.2978845985417626
825.4127063531766,-6.755429862090242,5.821263764012654,0.20255612521781474,-0.7316099728597734
830.415207603802,-6.786802162546835,5.9085333523509975,-3.2730632976173832,-4.1513321078132215
835.4177088544272,-6.8180937336206915,5.992362954510719,0.15427860001056048,-0.6714521790994117
840.4202101050525,-6.84930498972256,6.0733735817954235,-1.8813199281729278,-2.6572513361000643
845.4227113556778,-6.880436342080393,6.151588643443016,-3.400239505094514,-4.129087203731891
850.4252126063033,-6.911488198771864,6.226164830932484,3.2570174338974773,2.5716940660580976
855.4277138569286,-6.942460964756448,6.297439188190412,-17.0071283671014,-17.652150143667438
