step,power_db,alpha_deg,beta_deg,gamma_deg
9.322000000000000000e+03,-9.166520930378663934e+01,4.259623885154724121e-01,2.356869316101074219e+01,4.614734172821044922e+00
9.323000000000000000e+03,-9.166520930378663934e+01,4.259777367115020752e-01,2.356954574584960938e+01,4.614853382110595703e+00
9.324000000000000000e+03,-9.166520788882260717e+01,4.259930849075317383e-01,2.357039833068847656e+01,4.614972591400146484e+00
9.325000000000000000e+03,-9.166520895004558156e+01,4.260084331035614014e-01,2.357124900817871094e+01,4.615091323852539062e+00
9.326000000000000000e+03,-9.166520859630455220e+01,4.260237812995910645e-01,2.357210159301757812e+01,4.615210533142089844e+00
9.327000000000000000e+03,-9.166520824256357969e+01,4.260390996932983398e-01,2.357295417785644531e+01,4.615329742431640625e+00
9.328000000000000000e+03,-9.166520718134079004e+01,4.260544180870056152e-01,2.357380676269531250e+01,4.615448951721191406e+00
9.329000000000000000e+03,-9.166520788882260717e+01,4.260697364807128906e-01,2.357465553283691406e+01,4.615568161010742188e+00
9.330000000000000000e+03,-9.166520718134079004e+01,4.260850548744201660e-01,2.357550621032714844e+01,4.615686893463134766e+00
9.331000000000000000e+03,-9.166520647385905818e+01,4.261003732681274414e-01,2.357635688781738281e+01,4.615806102752685547e+00
9.332000000000000000e+03,-9.166520682759991701e+01,4.261156916618347168e-01,2.357720756530761719e+01,4.615925312042236328e+00
9.333000000000000000e+03,-9.166520682759991701e+01,4.261310100555419922e-01,2.357805824279785156e+01,4.616044521331787109e+00
9.334000000000000000e+03,-9.166520647385905818e+01,4.261462986469268799e-01,2.357890701293945312e+01,4.616163253784179688e+00
9.335000000000000000e+03,-9.166520505889594972e+01,4.261616170406341553e-01,2.357975769042968750e+01,4.616282463073730469e+00
9.336000000000000000e+03,-9.166520505889594972e+01,4.261769056320190430e-01,2.358060836791992188e+01,4.616401672363281250e+00
9.337000000000000000e+03,-9.166520470515524721e+01,4.261921942234039307e-01,2.358145904541015625e+01,4.616520881652832031e+00
9.338000000000000000e+03,-9.166520541263668065e+01,4.262074828147888184e-01,2.358230972290039062e+01,4.616640090942382812e+00
9.339000000000000000e+03,-9.166520435141458734e+01,4.262227714061737061e-01,2.358315849304199219e+01,4.616758823394775391e+00
9.340000000000000000e+03,-9.166520470515524721e+01,4.262380599975585938e-01,2.358400726318359375e+01,4.616878032684326172e+00
9.341000000000000000e+03,-9.166520435141458734e+01,4.262533485889434814e-01,2.358485603332519531e+01,4.616996765136718750e+00
9.342000000000000000e+03,-9.166520399767394167e+01,4.262686371803283691e-01,2.358570480346679688e+01,4.617115497589111328e+00
9.343000000000000000e+03,-9.166520329019274982e+01,4.262839257717132568e-01,2.358655357360839844e+01,4.617234230041503906e+00
9.344000000000000000e+03,-9.166520364393332443e+01,4.262991845607757568e-01,2.358740043640136719e+01,4.617352962493896484e+00
9.345000000000000000e+03,-9.166520222897113968e+01,4.263144433498382568e-01,2.358824920654296875e+01,4.617471218109130859e+00
9.346000000000000000e+03,-9.166520187523067875e+01,4.263297021389007568e-01,2.358909797668457031e+01,4.617589950561523438e+00
9.347000000000000000e+03,-9.166520293645218942e+01,4.263449609279632568e-01,2.358994674682617188e+01,4.617708683013916016e+00
9.348000000000000000e+03,-9.166520293645218942e+01,4.263602495193481445e-01,2.359079551696777344e+01,4.617827415466308594e+00
9.349000000000000000e+03,-9.166520152149021783e+01,4.263755083084106445e-01,2.359164237976074219e+01,4.617946147918701172e+00
9.350000000000000000e+03,-9.166520187523067875e+01,4.263907670974731445e-01,2.359248924255371094e+01,4.618064880371093750e+00
9.351000000000000000e+03,-9.166520046026906243e+01,4.264060258865356445e-01,2.359333610534667969e+01,4.618183612823486328e+00
9.352000000000000000e+03,-9.166520187523067875e+01,4.264212548732757568e-01,2.359418296813964844e+01,4.618302345275878906e+00
9.353000000000000000e+03,-9.166519975278845322e+01,4.264364838600158691e-01,2.359502983093261719e+01,4.618420600891113281e+00
9.354000000000000000e+03,-9.166519869156772415e+01,4.264517128467559814e-01,2.359587669372558594e+01,4.618539333343505859e+00
9.355000000000000000e+03,-9.166519975278845322e+01,4.264669418334960938e-01,2.359672546386718750e+01,4.618658065795898438e+00
9.356000000000000000e+03,-9.166519939904817704e+01,4.264822006225585938e-01,2.359757232666015625e+01,4.618776798248291016e+00
9.357000000000000000e+03,-9.166519904530794349e+01,4.264974296092987061e-01,2.359841918945312500e+01,4.618895530700683594e+00
9.358000000000000000e+03,-9.166519904530794349e+01,4.265126585960388184e-01,2.359926605224609375e+01,4.619013786315917969e+00
9.359000000000000000e+03,-9.166519727660715944e+01,4.265278875827789307e-01,2.360011100769042969e+01,4.619132041931152344e+00
9.360000000000000000e+03,-9.166519727660715944e+01,4.265431165695190430e-01,2.360095596313476562e+01,4.619250297546386719e+00
9.361000000000000000e+03,-9.166519692286709642e+01,4.265583157539367676e-01,2.360180091857910156e+01,4.619368553161621094e+00
9.362000000000000000e+03,-9.166519692286709642e+01,4.265735149383544922e-01,2.360264587402343750e+01,4.619486808776855469e+00
9.363000000000000000e+03,-9.166519763034726509e+01,4.265887141227722168e-01,2.360349082946777344e+01,4.619605064392089844e+00
9.364000000000000000e+03,-9.166519621538704143e+01,4.266039431095123291e-01,2.360433769226074219e+01,4.619723320007324219e+00
9.365000000000000000e+03,-9.166519656912706182e+01,4.266191422939300537e-01,2.360518264770507812e+01,4.619841575622558594e+00
9.366000000000000000e+03,-9.166519550790711435e+01,4.266343414783477783e-01,2.360602760314941406e+01,4.619959831237792969e+00
9.367000000000000000e+03,-9.166519550790711435e+01,4.266495704650878906e-01,2.360687255859375000e+01,4.620078086853027344e+00
9.368000000000000000e+03,-9.166519480042730095e+01,4.266647398471832275e-01,2.360771751403808594e+01,4.620196342468261719e+00
9.369000000000000000e+03,-9.166519480042730095e+01,4.266799092292785645e-01,2.360856056213378906e+01,4.620314598083496094e+00
9.370000000000000000e+03,-9.166519586164707789e+01,4.266951084136962891e-01,2.360940551757812500e+01,4.620432853698730469e+00
9.371000000000000000e+03,-9.166519444668742267e+01,4.267102777957916260e-01,2.361024856567382812e+01,4.620551109313964844e+00
9.372000000000000000e+03,-9.166519373920777980e+01,4.267254769802093506e-01,2.361109161376953125e+01,4.620669364929199219e+00
9.373000000000000000e+03,-9.166519373920777980e+01,4.267406463623046875e-01,2.361193466186523438e+01,4.620787620544433594e+00
9.374000000000000000e+03,-9.166519338546800100e+01,4.267558157444000244e-01,2.361277961730957031e+01,4.620905876159667969e+00
9.375000000000000000e+03,-9.166519409294758702e+01,4.267710149288177490e-01,2.361362266540527344e+01,4.621024131774902344e+00
9.376000000000000000e+03,-9.166519303172825062e+01,4.267861843109130859e-01,2.361446571350097656e+01,4.621141910552978516e+00
9.377000000000000000e+03,-9.166519338546800100e+01,4.268013536930084229e-01,2.361530876159667969e+01,4.621259689331054688e+00
9.378000000000000000e+03,-9.166519303172825062e+01,4.268164932727813721e-01,2.361615371704101562e+01,4.621377468109130859e+00
9.379000000000000000e+03,-9.166519303172825062e+01,4.268316626548767090e-01,2.361699485778808594e+01,4.621495246887207031e+00
9.380000000000000000e+03,-9.166519197050917001e+01,4.268468022346496582e-01,2.361783599853515625e+01,4.621613025665283203e+00
9.381000000000000000e+03,-9.166519267798852866e+01,4.268619716167449951e-01,2.361867904663085938e+01,4.621730804443359375e+00
9.382000000000000000e+03,-9.166519232424883512e+01,4.268771111965179443e-01,2.361952018737792969e+01,4.621848583221435547e+00
9.383000000000000000e+03,-9.166519197050917001e+01,4.268922805786132812e-01,2.362036132812500000e+01,4.621966361999511719e+00
9.384000000000000000e+03,-9.166519090929034519e+01,4.269074201583862305e-01,2.362120437622070312e+01,4.622084617614746094e+00
9.385000000000000000e+03,-9.166519126302992504e+01,4.269225597381591797e-01,2.362204551696777344e+01,4.622202396392822266e+00
9.386000000000000000e+03,-9.166519126302992504e+01,4.269376695156097412e-01,2.362288665771484375e+01,4.622320175170898438e+00
9.387000000000000000e+03,-9.166519055555079376e+01,4.269528090953826904e-01,2.362372970581054688e+01,4.622437953948974609e+00
9.388000000000000000e+03,-9.166518949433232422e+01,4.269679486751556396e-01,2.362457084655761719e+01,4.622555732727050781e+00
9.389000000000000000e+03,-9.166518914059288647e+01,4.269830584526062012e-01,2.362541198730468750e+01,4.622673511505126953e+00
9.390000000000000000e+03,-9.166519020181127075e+01,4.269981980323791504e-01,2.362625122070312500e+01,4.622791290283203125e+00
9.391000000000000000e+03,-9.166518984807177617e+01,4.270133078098297119e-01,2.362709236145019531e+01,4.622909069061279297e+00
9.392000000000000000e+03,-9.166518843311409626e+01,4.270284473896026611e-01,2.362793159484863281e+01,4.623026847839355469e+00
9.393000000000000000e+03,-9.166518878685349137e+01,4.270435869693756104e-01,2.362877082824707031e+01,4.623144626617431641e+00
9.394000000000000000e+03,-9.166518878685349137e+01,4.270586669445037842e-01,2.362961196899414062e+01,4.623261928558349609e+00
9.395000000000000000e+03,-9.166518878685349137e+01,4.270737767219543457e-01,2.363045120239257812e+01,4.623379707336425781e+00
9.396000000000000000e+03,-9.166518843311409626e+01,4.270888864994049072e-01,2.363129234313964844e+01,4.623497009277343750e+00
9.397000000000000000e+03,-9.166518772563543394e+01,4.271039664745330811e-01,2.363213157653808594e+01,4.623614311218261719e+00
9.398000000000000000e+03,-9.166518701815688530e+01,4.271190762519836426e-01,2.363297271728515625e+01,4.623731613159179688e+00
9.399000000000000000e+03,-9.166518772563543394e+01,4.271341860294342041e-01,2.363381004333496094e+01,4.623848915100097656e+00
9.400000000000000000e+03,-9.166518666441766072e+01,4.271492958068847656e-01,2.363464927673339844e+01,4.623966693878173828e+00
9.401000000000000000e+03,-9.166518631067845035e+01,4.271643757820129395e-01,2.363548660278320312e+01,4.624083995819091797e+00
9.402000000000000000e+03,-9.166518560320012909e+01,4.271794557571411133e-01,2.363632583618164062e+01,4.624201297760009766e+00
9.403000000000000000e+03,-9.166518666441766072e+01,4.271945357322692871e-01,2.363716506958007812e+01,4.624318599700927734e+00
9.404000000000000000e+03,-9.166518666441766072e+01,4.272096157073974609e-01,2.363800239562988281e+01,4.624435901641845703e+00
9.405000000000000000e+03,-9.166518595693926841e+01,4.272246658802032471e-01,2.363884162902832031e+01,4.624553680419921875e+00
9.406000000000000000e+03,-9.166518595693926841e+01,4.272397458553314209e-01,2.363967895507812500e+01,4.624670982360839844e+00
9.407000000000000000e+03,-9.166518454198285326e+01,4.272548258304595947e-01,2.364051818847656250e+01,4.624788284301757812e+00
9.408000000000000000e+03,-9.166518489572192152e+01,4.272699058055877686e-01,2.364135551452636719e+01,4.624905586242675781e+00
9.409000000000000000e+03,-9.166518418824382763e+01,4.272849857807159424e-01,2.364219284057617188e+01,4.625022888183593750e+00
9.410000000000000000e+03,-9.166518454198285326e+01,4.273000359535217285e-01,2.364303016662597656e+01,4.625140666961669922e+00
9.411000000000000000e+03,-9.166518418824382763e+01,4.273150861263275146e-01,2.364386558532714844e+01,4.625257492065429688e+00
9.412000000000000000e+03,-9.166518454198285326e+01,4.273301362991333008e-01,2.364470291137695312e+01,4.625374317169189453e+00
9.413000000000000000e+03,-9.166518383450481622e+01,4.273451566696166992e-01,2.364554023742675781e+01,4.625491142272949219e+00
9.414000000000000000e+03,-9.166518383450481622e+01,4.273602068424224854e-01,2.364637565612792969e+01,4.625608444213867188e+00
9.415000000000000000e+03,-9.166518277328798092e+01,4.273752570152282715e-01,2.364721298217773438e+01,4.625725269317626953e+00
9.416000000000000000e+03,-9.166518277328798092e+01,4.273903071880340576e-01,2.364805030822753906e+01,4.625842094421386719e+00
9.417000000000000000e+03,-9.166518312702690707e+01,4.274053573608398438e-01,2.364888572692871094e+01,4.625959396362304688e+00
9.418000000000000000e+03,-9.166518171207141563e+01,4.274204075336456299e-01,2.364972305297851562e+01,4.626076221466064453e+00
9.419000000000000000e+03,-9.166518241954909740e+01,4.274354279041290283e-01,2.365056037902832031e+01,4.626193046569824219e+00
9.420000000000000000e+03,-9.166518206581024231e+01,4.274504482746124268e-01,2.365139579772949219e+01,4.626310348510742188e+00
9.421000000000000000e+03,-9.166518171207141563e+01,4.274654686450958252e-01,2.365222930908203125e+01,4.626427173614501953e+00
9.422000000000000000e+03,-9.166518135833260317e+01,4.274804890155792236e-01,2.365306472778320312e+01,4.626543998718261719e+00
9.423000000000000000e+03,-9.166517994337769437e+01,4.274955093860626221e-01,2.365390014648437500e+01,4.626660823822021484e+00
9.424000000000000000e+03,-9.166517994337769437e+01,4.275105297565460205e-01,2.365473556518554688e+01,4.626778125762939453e+00
9.425000000000000000e+03,-9.166517994337769437e+01,4.275255501270294189e-01,2.365556907653808594e+01,4.626894950866699219e+00
9.426000000000000000e+03,-9.166517923590041050e+01,4.275405704975128174e-01,2.365640449523925781e+01,4.627011775970458984e+00
9.427000000000000000e+03,-9.166517888216182541e+01,4.275555610656738281e-01,2.365723991394042969e+01,4.627129077911376953e+00
9.428000000000000000e+03,-9.166517888216182541e+01,4.275705516338348389e-01,2.365807533264160156e+01,4.627245903015136719e+00
9.429000000000000000e+03,-9.166517923590041050e+01,4.275855720043182373e-01,2.365891075134277344e+01,4.627362251281738281e+00
9.430000000000000000e+03,-9.166517923590041050e+01,4.276005625724792480e-01,2.365974235534667969e+01,4.627479076385498047e+00
9.431000000000000000e+03,-9.166517782094618383e+01,4.276155531406402588e-01,2.366057586669921875e+01,4.627595424652099609e+00
9.432000000000000000e+03,-9.166517782094618383e+01,4.276305437088012695e-01,2.366140937805175781e+01,4.627712249755859375e+00
9.433000000000000000e+03,-9.166517746720771243e+01,4.276455342769622803e-01,2.366224288940429688e+01,4.627828598022460938e+00
9.434000000000000000e+03,-9.166517746720771243e+01,4.276605248451232910e-01,2.366307640075683594e+01,4.627944946289062500e+00
9.435000000000000000e+03,-9.166517746720771243e+01,4.276754856109619141e-01,2.366390991210937500e+01,4.628061771392822266e+00
9.436000000000000000e+03,-9.166517675973082646e+01,4.276904761791229248e-01,2.366474342346191406e+01,4.628178119659423828e+00
9.437000000000000000e+03,-9.166517640599244032e+01,4.277054369449615479e-01,2.366557693481445312e+01,4.628294944763183594e+00
9.438000000000000000e+03,-9.166517640599244032e+01,4.277203977108001709e-01,2.366641044616699219e+01,4.628411293029785156e+00
9.439000000000000000e+03,-9.166517605225406840e+01,4.277353584766387939e-01,2.366724205017089844e+01,4.628527641296386719e+00
9.440000000000000000e+03,-9.166517605225406840e+01,4.277503490447998047e-01,2.366807365417480469e+01,4.628644466400146484e+00
9.441000000000000000e+03,-9.166517534477740980e+01,4.277653098106384277e-01,2.366890525817871094e+01,4.628760814666748047e+00
9.442000000000000000e+03,-9.166517534477740980e+01,4.277802705764770508e-01,2.366973686218261719e+01,4.628877639770507812e+00
9.443000000000000000e+03,-9.166517499103912314e+01,4.277952313423156738e-01,2.367056846618652344e+01,4.628993988037109375e+00
9.444000000000000000e+03,-9.166517463730087911e+01,4.278101921081542969e-01,2.367140007019042969e+01,4.629110336303710938e+00
9.445000000000000000e+03,-9.166517463730087911e+01,4.278251230716705322e-01,2.367223167419433594e+01,4.629227161407470703e+00
9.446000000000000000e+03,-9.166517428356264929e+01,4.278400540351867676e-01,2.367306327819824219e+01,4.629343509674072266e+00
9.447000000000000000e+03,-9.166517392982444790e+01,4.278550148010253906e-01,2.367389488220214844e+01,4.629459857940673828e+00
9.448000000000000000e+03,-9.166517463730087911e+01,4.278699457645416260e-01,2.367472648620605469e+01,4.629575729370117188e+00
9.449000000000000000e+03,-9.166517322234815879e+01,4.278848767280578613e-01,2.367555809020996094e+01,4.629692077636718750e+00
9.450000000000000000e+03,-9.166517428356264929e+01,4.278998374938964844e-01,2.367638778686523438e+01,4.629807949066162109e+00
