col row val
104 9 -0.195850
105 9 0.106454
106 9 -0.459681
107 9 0.236727
108 9 0.100731
109 9 -0.024069
110 9 0.141109
111 9 0.051171
112 9 -0.178761
113 9 0.013475
114 9 -0.188532
115 9 -0.102646
116 9 0.005134
117 9 -0.085921
118 9 0.442704
119 9 0.625607
120 9 -0.013638
121 9 -0.014723
122 9 0.049753
123 9 -0.150156
124 9 -0.051997
125 9 -0.197202
126 9 0.252370
127 9 0.021993

0 10 0.172294
1 10 0.186378
2 10 -0.018851
3 10 -0.138126
4 10 -0.325669
5 10 0.079696
6 10 -0.091303
7 10 0.092371
8 10 0.231870
9 10 -0.119178
10 10 -0.090104
11 10 -0.083550
12 10 -0.194940
13 10 0.136935
14 10 0.138203
15 10 -0.328360
16 10 0.171437
17 10 -0.045412
18 10 -0.128094
19 10 -0.082591
20 10 -0.249662
21 10 0.172587
22 10 -0.108141
23 10 0.064456
24 10 -0.019259
25 10 -0.084209
26 10 -0.028586
27 10 0.152880
28 10 0.011165
29 10 -0.025423
30 10 -0.218967
31 10 -0.034132
32 10 0.180559
33 10 0.127667
34 10 0.030088
35 10 0.113327
36 10 -0.171607
37 10 0.145000
38 10 -0.085603
39 10 0.109053
40 10 -0.101608
41 10 -0.014452
42 10 0.037172
43 10 0.021785
44 10 -0.113958
45 10 -0.017149
46 10 -0.224019
47 10 0.014126
48 10 -0.005415
49 10 -0.057445
50 10 0.029633
51 10 -0.200374
52 10 0.056171
53 10 -0.002771
54 10 -0.281895
55 10 0.289750
56 10 0.235882
57 10 0.008452
58 10 -0.038268
59 10 0.020468
60 10 0.126080
61 10 -0.094704
62 10 -0.166703
63 10 -0.023197
64 10 -0.299540
65 10 0.030896
66 10 -0.187416
67 10 -0.260539
68 10 0.256816
69 10 0.081807
70 10 -0.218888
71 10 -0.103951
72 10 0.003721
73 10 -0.405355
74 10 -0.163398
75 10 -0.274092
76 10 0.097834
77 10 -0.038572
78 10 -0.022194
79 10 -0.304103
80 10 0.074850
81 10 0.046035
82 10 -0.118092
83 10 -0.149122
84 10 -0.232585
85 10 0.004114
86 10 -0.260806
87 10 0.066151
88 10 0.051596
89 10 0.151643
90 10 -0.169346
91 10 0.168395
92 10 0.179584
93 10 0.424097
94 10 0.001127
95 10 -0.046792
96 10 -0.020671
97 10 -0.111777
98 10 -0.010085
99 10 -0.100475
100 10 -0.036707
